#: table_doi: 10.17182/hepdata.58995.v1/t66
#: name: Table 66
#: description: Distribution of the variable PT(C=AVERAGE) in the AWAY and TRANSVERSE regions for R=0.2 and jet PT in the range 4 to 5 GeV.

#: data_file: Table66.yaml
#: keyword reactions: P P --> JET(S) X | P P --> CHARGED X
#: keyword observables: DN/DPT(C
#: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence | Proton-Proton Scattering | Jet Production
#: keyword cmenergies: 7000.0
#: PT(C=JET) [GeV],,,4.0-5.0
#: R,,,0.2
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,AWAY
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
#: SQRT(S) [GeV],,,7000.0
#: ,,,TRANSVERSE
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
0.25,0.0,0.5,0.0475655,0.000285393,-0.000285393,0.0043964,-0.0043964
0.55,0.5,0.6,0.175503,0.00105302,-0.00105302,0.00785071,-0.00785071
0.6499999999999999,0.6,0.7,0.348597,0.00139439,-0.00139439,0.0137287,-0.0137287
0.75,0.7,0.8,0.563719,0.00169116,-0.00169116,0.0236963,-0.0236963
0.8500000000000001,0.8,0.9,0.737556,0.00221267,-0.00221267,0.0295207,-0.0295207
0.95,0.9,1.0,0.780434,0.00156087,-0.00156087,0.0312368,-0.0312368
1.05,1.0,1.1,0.680483,0.00204145,-0.00204145,0.0230863,-0.0230863
1.15,1.1,1.2,0.514419,0.00154326,-0.00154326,0.017931,-0.017931
1.25,1.2,1.3,0.347207,0.00104162,-0.00104162,0.0145951,-0.0145951
1.35,1.3,1.4,0.219876,0.000879503,-0.000879503,0.0102449,-0.0102449
1.5,1.4,1.6,0.106622,0.000533109,-0.000533109,0.00544294,-0.00544294
1.7000000000000002,1.6,1.8,0.0396701,0.00027769,-0.00027769,0.00254847,-0.00254847
1.9,1.8,2.0,0.016678,0.000200136,-0.000200136,0.00143033,-0.00143033
2.1,2.0,2.2,0.00793932,0.000134968,-0.000134968,0.00101521,-0.00101521
2.3,2.2,2.4,0.0042716,0.000102518,-0.000102518,0.000343193,-0.000343193
2.5,2.4,2.6,0.00232075,7.65847e-05,-7.65847e-05,0.000273819,-0.000273819
2.7,2.6,2.8,0.00126952,5.33196e-05,-5.33196e-05,0.00022859,-0.00022859
2.9,2.8,3.0,0.00076528,4.28557e-05,-4.28557e-05,0.000167302,-0.000167302
3.15,3.0,3.3,0.00043424,2.77913e-05,-2.77913e-05,9.10444e-05,-9.10444e-05
3.45,3.3,3.6,0.000341898,2.39328e-05,-2.39328e-05,8.41478e-05,-8.41478e-05
3.75,3.6,3.9,0.000203169,2.11296e-05,-2.11296e-05,4.99322e-05,-4.99322e-05
4.05,3.9,4.2,9.19574e-05,1.26901e-05,-1.26901e-05,2.34565e-05,-2.34565e-05
4.35,4.2,4.5,5.4614e-05,9.7213e-06,-9.7213e-06,1.72153e-05,-1.72153e-05
4.65,4.5,4.8,-,0,0,0,0
4.8,4.5,5.1,9.4084e-06,2.13504e-06,-2.13504e-06,1.81178e-06,-1.81178e-06

