#: table_doi: 10.17182/hepdata.58995.v1/t97
#: name: Table 97
#: description: Distribution of the variable PT(C=AVERAGE) in the AWAY and TRANSVERSE regions for R=0.8 and jet PT in the range 5 to 6 GeV.

#: data_file: Table97.yaml
#: keyword reactions: P P --> JET(S) X | P P --> CHARGED X
#: keyword observables: DN/DPT(C
#: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence | Proton-Proton Scattering | Jet Production
#: keyword cmenergies: 7000.0
#: PT(C=JET) [GeV],,,5.0-6.0
#: R,,,0.8
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,AWAY
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
2.1,2.0,2.2,0.00325408,3.25408e-05,-3.25408e-05,0.000864159,-0.000864159
2.3,2.2,2.4,0.00184477,2.58267e-05,-2.58267e-05,0.000504762,-0.000504762
2.5,2.4,2.6,0.00102637,1.74482e-05,-1.74482e-05,0.000281913,-0.000281913
2.7,2.6,2.8,0.000617935,1.35946e-05,-1.35946e-05,0.000174471,-0.000174471
2.9,2.8,3.0,0.000375516,1.05144e-05,-1.05144e-05,0.000111035,-0.000111035
3.15,3.0,3.3,0.000233039,7.45724e-06,-7.45724e-06,6.82414e-05,-6.82414e-05
3.45,3.3,3.6,0.000114233,5.48319e-06,-5.48319e-06,3.34512e-05,-3.34512e-05
3.75,3.6,3.9,5.50897e-05,3.41556e-06,-3.41556e-06,1.65422e-05,-1.65422e-05
4.05,3.9,4.2,5.09984e-05,3.97788e-06,-3.97788e-06,1.4934e-05,-1.4934e-05
4.35,4.2,4.5,3.50268e-05,3.64279e-06,-3.64279e-06,1.0257e-05,-1.0257e-05
4.65,4.5,4.8,1.68969e-05,2.48384e-06,-2.48384e-06,4.95589e-06,-4.95589e-06
4.949999999999999,4.8,5.1,1.19111e-05,2.23928e-06,-2.23928e-06,3.55784e-06,-3.55784e-06
5.25,5.1,5.4,7.3315e-06,1.80356e-06,-1.80356e-06,2.18384e-06,-2.18384e-06
5.550000000000001,5.4,5.7,5.4612e-06,1.25061e-06,-1.25061e-06,1.60018e-06,-1.60018e-06
5.85,5.7,6.0,-,0,0,0,0

