#: table_doi: 10.17182/hepdata.58995.v1/t76
#: name: Table 76
#: description: Distribution of the variable PT(C=AVERAGE) in the AWAY and TRANSVERSE regions for R=0.4 and jet PT in the range 4 to 5 GeV.

#: data_file: Table76.yaml
#: keyword reactions: P P --> JET(S) X | P P --> CHARGED X
#: keyword observables: DN/DPT(C
#: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence | Proton-Proton Scattering | Jet Production
#: keyword cmenergies: 7000.0
#: PT(C=JET) [GeV],,,4.0-5.0
#: R,,,0.4
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,AWAY
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
2.3,2.2,2.4,0.00358925,5.74279e-05,-5.74279e-05,0.000812273,-0.000812273
2.5,2.4,2.6,0.0022016,4.84352e-05,-4.84352e-05,0.000566201,-0.000566201
2.7,2.6,2.8,0.00128364,3.46582e-05,-3.46582e-05,0.0003395,-0.0003395
2.9,2.8,3.0,0.000802807,2.64926e-05,-2.64926e-05,0.000237746,-0.000237746
3.15,3.0,3.3,0.000483703,1.93481e-05,-1.93481e-05,0.000143585,-0.000143585
3.45,3.3,3.6,0.000322842,1.58193e-05,-1.58193e-05,9.53483e-05,-9.53483e-05
3.75,3.6,3.9,0.000190013,1.19708e-05,-1.19708e-05,5.58605e-05,-5.58605e-05
4.05,3.9,4.2,0.00011359,8.40563e-06,-8.40563e-06,2.99235e-05,-2.99235e-05
4.35,4.2,4.5,4.39604e-05,5.27525e-06,-5.27525e-06,1.24305e-05,-1.24305e-05
4.65,4.5,4.8,1.56859e-05,2.88621e-06,-2.88621e-06,5.14777e-06,-5.14777e-06

#: PT(C=JET) [GeV],,,4.0-5.0
#: R,,,0.4
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,TRANSVERSE
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
0.25,0.0,0.5,0.0434476,0.000173791,-0.000173791,0.00454002,-0.00454002
0.55,0.5,0.6,0.163167,0.000652668,-0.000652668,0.0087092,-0.0087092
0.6499999999999999,0.6,0.7,0.334688,0.00100406,-0.00100406,0.0120069,-0.0120069
0.75,0.7,0.8,0.5428,0.0010856,-0.0010856,0.0208537,-0.0208537
0.8500000000000001,0.8,0.9,0.695474,0.00139095,-0.00139095,0.0244506,-0.0244506
0.95,0.9,1.0,0.697063,0.00139413,-0.00139413,0.0239652,-0.0239652
1.05,1.0,1.1,0.567298,0.0011346,-0.0011346,0.0183563,-0.0183563
1.15,1.1,1.2,0.400264,0.000800529,-0.000800529,0.0162391,-0.0162391
1.25,1.2,1.3,0.253431,0.000506862,-0.000506862,0.0122594,-0.0122594
1.35,1.3,1.4,0.154241,0.000462722,-0.000462722,0.00873061,-0.00873061
1.5,1.4,1.6,0.0741112,0.000296445,-0.000296445,0.00455829,-0.00455829
1.7000000000000002,1.6,1.8,0.0283823,0.000170294,-0.000170294,0.00243162,-0.00243162
1.9,1.8,2.0,0.0127152,0.000114436,-0.000114436,0.00152418,-0.00152418
2.1,2.0,2.2,0.00585157,7.60704e-05,-7.60704e-05,0.00120778,-0.00120778
2.3,2.2,2.4,0.00318268,5.72882e-05,-5.72882e-05,0.000757918,-0.000757918
2.5,2.4,2.6,0.00189127,4.72818e-05,-4.72818e-05,0.000485607,-0.000485607
2.7,2.6,2.8,0.00102667,3.08001e-05,-3.08001e-05,0.000271138,-0.000271138
2.9,2.8,3.0,0.000685916,2.74366e-05,-2.74366e-05,0.000200946,-0.000200946
3.15,3.0,3.3,0.000386376,1.70006e-05,-1.70006e-05,0.000118019,-0.000118019
3.45,3.3,3.6,0.000238154,1.33366e-05,-1.33366e-05,5.0501e-05,-5.0501e-05
3.75,3.6,3.9,0.000114377,8.92137e-06,-8.92137e-06,3.44701e-05,-3.44701e-05
4.05,3.9,4.2,8.12257e-05,7.87889e-06,-7.87889e-06,2.34231e-05,-2.34231e-05
4.35,4.2,4.5,4.36785e-05,6.98856e-06,-6.98856e-06,9.02011e-06,-9.02011e-06
4.65,4.5,4.8,9.4584e-06,1.57009e-06,-1.57009e-06,3.10404e-06,-3.10404e-06

