#: table_doi: 10.17182/hepdata.90831.v1/t397
#: name: table no 397
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{T}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,high thrust (0.75=<T),transmax region,$200GeV<p_{T}^{Z}<500GeV$

#: data_file: table_no_397.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
3.4000000000000004,3.35,3.45,0.0492,0.0048,-0.0048,0.0039,-0.0039,0.0029,-0.0029
3.5,3.45,3.55,0.0546,0.0051,-0.0051,0.0012,-0.0012,0.0016,-0.0016
3.5999999999999996,3.55,3.65,0.0488,0.0051,-0.0051,0.0016,-0.0016,0.0017,-0.0017
3.7,3.65,3.75,0.0421,0.0054,-0.0054,0.0017,-0.0017,0.0015,-0.0015
3.8,3.75,3.85,0.0351,0.0041,-0.0041,0.0018,-0.0018,0.0017,-0.0017
3.9000000000000004,3.85,3.95,0.0401,0.0045,-0.0045,0.0014,-0.0014,0.0025,-0.0025
4.0,3.95,4.05,0.0335,0.0039,-0.0039,0.0014,-0.0014,0.0027,-0.0027
4.1,4.05,4.15,0.0367,0.0042,-0.0042,0.0008,-0.0008,0.0029,-0.0029
4.2,4.15,4.25,0.0325,0.0042,-0.0042,0.0008,-0.0008,0.0022,-0.0022
4.3,4.25,4.35,0.0324,0.0037,-0.0037,0.0006,-0.0006,0.0021,-0.0021
4.4,4.35,4.45,0.0278,0.0044,-0.0044,0.0013,-0.0013,0.0019,-0.0019
4.5,4.45,4.55,0.0237,0.0038,-0.0038,0.0004,-0.0004,0.0015,-0.0015
4.6,4.55,4.65,0.023,0.003,-0.003,0.002,-0.002,0.001,-0.001
4.7,4.65,4.75,0.0286,0.0044,-0.0044,0.0035,-0.0035,0.0018,-0.0018
4.8,4.75,4.85,0.0233,0.0036,-0.0036,0.0018,-0.0018,0.0018,-0.0018
4.9,4.85,4.95,0.0186,0.0033,-0.0033,0.0006,-0.0006,0.0017,-0.0017
5.0,4.95,5.05,0.0156,0.0025,-0.0025,0.0022,-0.0022,0.0012,-0.0012
5.1,5.05,5.15,0.0208,0.0035,-0.0035,0.0006,-0.0006,0.0014,-0.0014
5.2,5.15,5.25,0.0326,0.0038,-0.0038,0.0009,-0.0009,0.0015,-0.0015
5.3,5.25,5.35,0.0224,0.0032,-0.0032,0.0023,-0.0023,0.0018,-0.0018
5.4,5.35,5.45,0.0177,0.0024,-0.0024,0.0006,-0.0006,0.0016,-0.0016

