#: table_doi: 10.17182/hepdata.90831.v1/t54
#: name: table no 54
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{t}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,transverse region,$0GeV<p_{T}^{Z}<10GeV$

#: data_file: table_no_54.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
3.5,3.45,3.55,0.0149,0.0002,-0.0002,0.0005,-0.0005,0.0001,-0.0001
3.5999999999999996,3.55,3.65,0.01368,0.00019,-0.00019,0.00044,-0.00044,0.00012,-0.00012
3.7,3.65,3.75,0.01237,0.00019,-0.00019,0.00039,-0.00039,0.00011,-0.00011
3.8,3.75,3.85,0.01086,0.00016,-0.00016,0.00036,-0.00036,0.0001,-0.0001
3.9000000000000004,3.85,3.95,0.00951,0.00016,-0.00016,0.00033,-0.00033,9e-05,-9e-05
4.0,3.95,4.05,0.00843,0.00015,-0.00015,0.00029,-0.00029,8e-05,-8e-05
4.1,4.05,4.15,0.00797,0.00013,-0.00013,0.00027,-0.00027,8e-05,-8e-05
4.2,4.15,4.25,0.00698,0.00013,-0.00013,0.00026,-0.00026,7e-05,-7e-05
4.3,4.25,4.35,0.00609,0.00012,-0.00012,0.00025,-0.00025,7e-05,-7e-05
4.4,4.35,4.45,0.00587,0.00011,-0.00011,0.00021,-0.00021,6e-05,-6e-05
4.5,4.45,4.55,0.00542,0.00011,-0.00011,0.00019,-0.00019,5e-05,-5e-05
4.6,4.55,4.65,0.0045,0.0001,-0.0001,0.0002,-0.0002,0,0
4.7,4.65,4.75,0.00418,9.4e-05,-9.4e-05,0.00017,-0.00017,4e-05,-4e-05
4.8,4.75,4.85,0.004,0.0001,-0.0001,0.0002,-0.0002,0.0001,-0.0001
4.9,4.85,4.95,0.00371,9.3e-05,-9.3e-05,0.00014,-0.00014,6e-05,-6e-05
5.0,4.95,5.05,0.00317,7.9e-05,-7.9e-05,0.00013,-0.00013,6e-05,-6e-05
5.1,5.05,5.15,0.00292,8.3e-05,-8.3e-05,0.00012,-0.00012,5e-05,-5e-05
5.2,5.15,5.25,0.0026,7.4e-05,-7.4e-05,0.00011,-0.00011,4e-05,-4e-05
5.3,5.25,5.35,0.002457,7e-05,-7e-05,0.000107,-0.000107,4.3e-05,-4.3e-05
5.4,5.35,5.45,0.002329,7e-05,-7e-05,9.8e-05,-9.8e-05,4.3e-05,-4.3e-05

