#: table_doi: 10.17182/hepdata.90831.v1/t243
#: name: table no 243
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{t}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,low thrust(T<0.75),away region,$80GeV<p_{T}^{Z}<120GeV$

#: data_file: table_no_243.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
2.5999999999999996,2.55,2.65,0.0924,0.0037,-0.0037,0.0018,-0.0018,0.0015,-0.0015
2.7,2.65,2.75,0.0841,0.0034,-0.0034,0.0028,-0.0028,0.0013,-0.0013
2.8,2.75,2.85,0.0826,0.0031,-0.0031,0.0027,-0.0027,0.0015,-0.0015
2.9000000000000004,2.85,2.95,0.069,0.003,-0.003,0.003,-0.003,0.002,-0.002
3.0,2.95,3.05,0.0637,0.0028,-0.0028,0.0007,-0.0007,0.0014,-0.0014
3.0999999999999996,3.05,3.15,0.062,0.0027,-0.0027,0.0006,-0.0006,0.001,-0.001
3.2,3.15,3.25,0.0607,0.0026,-0.0026,0.0011,-0.0011,0.001,-0.001
3.3,3.25,3.35,0.0614,0.0027,-0.0027,0.0007,-0.0007,0.0009,-0.0009
3.4000000000000004,3.35,3.45,0.0535,0.0024,-0.0024,0.0027,-0.0027,0.0009,-0.0009
3.5,3.45,3.55,0.043,0.002,-0.002,0.001,-0.001,0.001,-0.001
3.5999999999999996,3.55,3.65,0.0444,0.0023,-0.0023,0.0019,-0.0019,0.0011,-0.0011
3.7,3.65,3.75,0.0469,0.0023,-0.0023,0.0005,-0.0005,0.0011,-0.0011
3.8,3.75,3.85,0.041,0.0019,-0.0019,0.0004,-0.0004,0.0014,-0.0014
3.9000000000000004,3.85,3.95,0.0413,0.0021,-0.0021,0.0004,-0.0004,0.001,-0.001
4.0,3.95,4.05,0.0399,0.0021,-0.0021,0.0016,-0.0016,0.0013,-0.0013
4.1,4.05,4.15,0.0351,0.0018,-0.0018,0.001,-0.001,0.001,-0.001
4.2,4.15,4.25,0.0304,0.0019,-0.0019,0.0018,-0.0018,0.0011,-0.0011
4.3,4.25,4.35,0.0337,0.0019,-0.0019,0.0012,-0.0012,0.0008,-0.0008
4.4,4.35,4.45,0.035,0.002,-0.002,0.001,-0.001,0.001,-0.001
4.5,4.45,4.55,0.0289,0.0016,-0.0016,0.0005,-0.0005,0.0008,-0.0008
4.6,4.55,4.65,0.0279,0.0017,-0.0017,0.0005,-0.0005,0.0007,-0.0007
4.7,4.65,4.75,0.0239,0.0015,-0.0015,0.0018,-0.0018,0.0007,-0.0007
4.8,4.75,4.85,0.0243,0.0015,-0.0015,0.0006,-0.0006,0.0006,-0.0006
4.9,4.85,4.95,0.0243,0.0014,-0.0014,0.0018,-0.0018,0.0006,-0.0006
5.0,4.95,5.05,0.0228,0.0014,-0.0014,0.0027,-0.0027,0.0005,-0.0005
5.1,5.05,5.15,0.0256,0.0016,-0.0016,0.0036,-0.0036,0.0006,-0.0006
5.2,5.15,5.25,0.0226,0.0016,-0.0016,0.0003,-0.0003,0.0006,-0.0006
5.3,5.25,5.35,0.0221,0.0015,-0.0015,0.0022,-0.0022,0.0007,-0.0007
5.4,5.35,5.45,0.0184,0.0011,-0.0011,0.0008,-0.0008,0.0007,-0.0007

