#: table_doi: 10.17182/hepdata.90831.v1/t235
#: name: table no 235
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{t}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,low thrust(T<0.75),transmax region,$80GeV<p_{T}^{Z}<120GeV$

#: data_file: table_no_235.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
3.5999999999999996,3.55,3.65,0.0339,0.0028,-0.0028,0.0023,-0.0023,0.0014,-0.0014
3.7,3.65,3.75,0.0356,0.0028,-0.0028,0.0024,-0.0024,0.0016,-0.0016
3.8,3.75,3.85,0.0348,0.0028,-0.0028,0.0018,-0.0018,0.0015,-0.0015
3.9000000000000004,3.85,3.95,0.0321,0.0028,-0.0028,0.0004,-0.0004,0.0017,-0.0017
4.0,3.95,4.05,0.0276,0.0024,-0.0024,0.0015,-0.0015,0.0017,-0.0017
4.1,4.05,4.15,0.0281,0.0024,-0.0024,0.0003,-0.0003,0.0017,-0.0017
4.2,4.15,4.25,0.0329,0.0026,-0.0026,0.0011,-0.0011,0.0018,-0.0018
4.3,4.25,4.35,0.026,0.002,-0.002,0.002,-0.002,0.002,-0.002
4.4,4.35,4.45,0.0194,0.0018,-0.0018,0.0011,-0.0011,0.0013,-0.0013
4.5,4.45,4.55,0.0249,0.0021,-0.0021,0.0006,-0.0006,0.0011,-0.0011
4.6,4.55,4.65,0.0244,0.0022,-0.0022,0.0003,-0.0003,0.001,-0.001
4.7,4.65,4.75,0.0207,0.0018,-0.0018,0.0038,-0.0038,0.001,-0.001
4.8,4.75,4.85,0.0129,0.0016,-0.0016,0.0008,-0.0008,0.001,-0.001
4.9,4.85,4.95,0.0197,0.0016,-0.0016,0.0016,-0.0016,0.001,-0.001
5.0,4.95,5.05,0.019,0.002,-0.002,0.001,-0.001,0.001,-0.001
5.1,5.05,5.15,0.0177,0.0019,-0.0019,0.0014,-0.0014,0.0009,-0.0009
5.2,5.15,5.25,0.0135,0.0019,-0.0019,0.0003,-0.0003,0.001,-0.001
5.3,5.25,5.35,0.0149,0.0019,-0.0019,0.002,-0.002,0.0009,-0.0009
5.4,5.35,5.45,0.0116,0.0012,-0.0012,0.0005,-0.0005,0.0009,-0.0009

