#: table_doi: 10.17182/hepdata.90831.v1/t215
#: name: table no 215
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{t}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,low thrust(T<0.75),transverse region,$10GeV<p_{T}^{Z}<20GeV$

#: data_file: table_no_215.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
3.9000000000000004,3.85,3.95,0.01082,0.00026,-0.00026,0.00033,-0.00033,0.00015,-0.00015
4.0,3.95,4.05,0.0096,0.00025,-0.00025,0.00042,-0.00042,0.00016,-0.00016
4.1,4.05,4.15,0.00884,0.00023,-0.00023,0.0001,-0.0001,0.00017,-0.00017
4.2,4.15,4.25,0.00799,0.00021,-0.00021,7e-05,-7e-05,0.00016,-0.00016
4.3,4.25,4.35,0.0073,0.0002,-0.0002,0.0004,-0.0004,0.0001,-0.0001
4.4,4.35,4.45,0.007,0.00021,-0.00021,0.00032,-0.00032,0.0001,-0.0001
4.5,4.45,4.55,0.00582,0.00018,-0.00018,0.00028,-0.00028,9e-05,-9e-05
4.6,4.55,4.65,0.00492,0.00016,-0.00016,0.0001,-0.0001,7e-05,-7e-05
4.7,4.65,4.75,0.00467,0.00016,-0.00016,0.00026,-0.00026,7e-05,-7e-05
4.8,4.75,4.85,0.00458,0.00015,-0.00015,0.0002,-0.0002,6e-05,-6e-05
4.9,4.85,4.95,0.00429,0.00015,-0.00015,5e-05,-5e-05,6e-05,-6e-05
5.0,4.95,5.05,0.00351,0.00012,-0.00012,8e-05,-8e-05,6e-05,-6e-05
5.1,5.05,5.15,0.00309,0.00012,-0.00012,0.0001,-0.0001,6e-05,-6e-05
5.2,5.15,5.25,0.00316,0.00013,-0.00013,3e-05,-3e-05,5e-05,-5e-05
5.3,5.25,5.35,0.00275,0.00012,-0.00012,0.00014,-0.00014,7e-05,-7e-05
5.4,5.35,5.45,0.00256,0.00011,-0.00011,7e-05,-7e-05,7e-05,-7e-05

