#: table_doi: 10.17182/hepdata.90831.v1/t46
#: name: table no 46
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{t}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,toward region,$0GeV<p_{T}^{Z}<10GeV$

#: data_file: table_no_46.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
4.5,4.45,4.55,0.00478,0.00011,-0.00011,0.00012,-0.00012,6e-05,-6e-05
4.6,4.55,4.65,0.00429,9.8e-05,-9.8e-05,0.0001,-0.0001,5e-05,-5e-05
4.7,4.65,4.75,0.00419,9.8e-05,-9.8e-05,9e-05,-9e-05,5e-05,-5e-05
4.8,4.75,4.85,0.00391,9.7e-05,-9.7e-05,8e-05,-8e-05,5e-05,-5e-05
4.9,4.85,4.95,0.00332,8.8e-05,-8.8e-05,7e-05,-7e-05,5e-05,-5e-05
5.0,4.95,5.05,0.00294,7.4e-05,-7.4e-05,6e-05,-6e-05,4e-05,-4e-05
5.1,5.05,5.15,0.00265,7.4e-05,-7.4e-05,6e-05,-6e-05,4e-05,-4e-05
5.2,5.15,5.25,0.00259,7.6e-05,-7.6e-05,5e-05,-5e-05,4e-05,-4e-05
5.3,5.25,5.35,0.00246,7.2e-05,-7.2e-05,5e-05,-5e-05,4e-05,-4e-05
5.4,5.35,5.45,0.00218,7.1e-05,-7.1e-05,5e-05,-5e-05,4e-05,-4e-05

