#: table_doi: 10.17182/hepdata.90831.v1/t214
#: name: table no 214
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{t}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,low thrust(T<0.75),transverse region,$0GeV<p_{T}^{Z}<10GeV$

#: data_file: table_no_214.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
2.5,2.45,2.55,0.05562,0.00057,-0.00057,0.00072,-0.00072,0.00024,-0.00024
2.5999999999999996,2.55,2.65,0.04715,0.00049,-0.00049,0.00055,-0.00055,0.00023,-0.00023
2.7,2.65,2.75,0.04142,0.00045,-0.00045,0.00054,-0.00054,0.00023,-0.00023
2.8,2.75,2.85,0.03671,0.00045,-0.00045,0.00043,-0.00043,0.00024,-0.00024
2.9000000000000004,2.85,2.95,0.0311,0.00039,-0.00039,0.00045,-0.00045,0.00023,-0.00023
3.0,2.95,3.05,0.02661,0.00036,-0.00036,0.00036,-0.00036,0.00023,-0.00023
3.0999999999999996,3.05,3.15,0.02421,0.00035,-0.00035,0.00028,-0.00028,0.00022,-0.00022
3.2,3.15,3.25,0.02103,0.00029,-0.00029,0.00028,-0.00028,0.00022,-0.00022
3.3,3.25,3.35,0.01836,0.00028,-0.00028,0.00031,-0.00031,0.00021,-0.00021
3.4000000000000004,3.35,3.45,0.01594,0.00026,-0.00026,0.00027,-0.00027,0.00016,-0.00016
3.5,3.45,3.55,0.0141,0.00025,-0.00025,0.00018,-0.00018,0.00015,-0.00015
3.5999999999999996,3.55,3.65,0.0128,0.00023,-0.00023,0.00018,-0.00018,0.00016,-0.00016
3.7,3.65,3.75,0.01142,0.00022,-0.00022,0.00021,-0.00021,0.00015,-0.00015
3.8,3.75,3.85,0.00968,0.00019,-0.00019,0.00014,-0.00014,0.00013,-0.00013
3.9000000000000004,3.85,3.95,0.00839,0.00018,-0.00018,0.00012,-0.00012,0.0001,-0.0001
4.0,3.95,4.05,0.00758,0.00018,-0.00018,0.00013,-0.00013,8e-05,-8e-05
4.1,4.05,4.15,0.00731,0.00016,-0.00016,0.00017,-0.00017,8e-05,-8e-05
4.2,4.15,4.25,0.00624,0.00016,-0.00016,0.00012,-0.00012,8e-05,-8e-05
4.3,4.25,4.35,0.00536,0.00014,-0.00014,0.00018,-0.00018,7e-05,-7e-05
4.4,4.35,4.45,0.00509,0.00013,-0.00013,7e-05,-7e-05,8e-05,-8e-05
4.5,4.45,4.55,0.0048,0.00014,-0.00014,7e-05,-7e-05,8e-05,-8e-05
4.6,4.55,4.65,0.00383,0.00012,-0.00012,0.0001,-0.0001,8e-05,-8e-05
4.7,4.65,4.75,0.00356,0.00011,-0.00011,5e-05,-5e-05,7e-05,-7e-05
4.8,4.75,4.85,0.00333,0.00011,-0.00011,6e-05,-6e-05,6e-05,-6e-05
4.9,4.85,4.95,0.003,0.0001,-0.0001,0.0001,-0.0001,0.0001,-0.0001
5.0,4.95,5.05,0.00253,8.8e-05,-8.8e-05,5e-05,-5e-05,6e-05,-6e-05
5.1,5.05,5.15,0.00235,8.6e-05,-8.6e-05,4e-05,-4e-05,5e-05,-5e-05
5.2,5.15,5.25,0.00229,8.8e-05,-8.8e-05,3e-05,-3e-05,4e-05,-4e-05
5.3,5.25,5.35,0.0021,8.1e-05,-8.1e-05,5e-05,-5e-05,6e-05,-6e-05
5.4,5.35,5.45,0.0018,7.8e-05,-7.8e-05,4e-05,-4e-05,5e-05,-5e-05

