#: table_doi: 10.17182/hepdata.90831.v1/t209
#: name: table no 209
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{t}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,low thrust(T<0.75),toward region,$40GeV<p_{T}^{Z}<60GeV$

#: data_file: table_no_209.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
1.7,1.65,1.75,0.215,0.0034,-0.0034,0.0053,-0.0053,0.0014,-0.0014
1.8,1.75,1.85,0.1696,0.0029,-0.0029,0.0015,-0.0015,0.0015,-0.0015
1.9,1.85,1.95,0.1469,0.0027,-0.0027,0.0025,-0.0025,0.0016,-0.0016
2.0,1.95,2.05,0.1319,0.0028,-0.0028,0.0016,-0.0016,0.0012,-0.0012
2.0999999999999996,2.05,2.15,0.1089,0.0023,-0.0023,0.0026,-0.0026,0.0009,-0.0009
2.2,2.15,2.25,0.0969,0.0022,-0.0022,0.0012,-0.0012,0.0009,-0.0009
2.3,2.25,2.35,0.0824,0.0021,-0.0021,0.0031,-0.0031,0.0006,-0.0006
2.4000000000000004,2.35,2.45,0.078,0.002,-0.002,0.001,-0.001,0.001,-0.001
2.5,2.45,2.55,0.0614,0.0017,-0.0017,0.002,-0.002,0.0008,-0.0008
2.5999999999999996,2.55,2.65,0.0565,0.0017,-0.0017,0.0008,-0.0008,0.0009,-0.0009
2.7,2.65,2.75,0.0494,0.0016,-0.0016,0.0015,-0.0015,0.0007,-0.0007
2.8,2.75,2.85,0.0438,0.0015,-0.0015,0.0007,-0.0007,0.0006,-0.0006
2.9000000000000004,2.85,2.95,0.0369,0.0013,-0.0013,0.0006,-0.0006,0.0005,-0.0005
3.0,2.95,3.05,0.0337,0.0013,-0.0013,0.0004,-0.0004,0.0005,-0.0005
3.0999999999999996,3.05,3.15,0.0305,0.0012,-0.0012,0.0011,-0.0011,0.0005,-0.0005
3.2,3.15,3.25,0.025,0.001,-0.001,0.002,-0.002,0,0
3.3,3.25,3.35,0.021,0.001,-0.001,0,0,0.001,-0.001
3.4000000000000004,3.35,3.45,0.02141,0.00099,-0.00099,0.0002,-0.0002,0.00058,-0.00058
3.5,3.45,3.55,0.01804,0.00088,-0.00088,0.00022,-0.00022,0.00047,-0.00047
3.5999999999999996,3.55,3.65,0.01464,0.00085,-0.00085,0.00019,-0.00019,0.00049,-0.00049
3.7,3.65,3.75,0.01584,0.00081,-0.00081,0.00017,-0.00017,0.00047,-0.00047
3.8,3.75,3.85,0.01436,0.00084,-0.00084,0.00015,-0.00015,0.00054,-0.00054
3.9000000000000004,3.85,3.95,0.01297,0.00073,-0.00073,0.00077,-0.00077,0.00047,-0.00047
4.0,3.95,4.05,0.0112,0.00069,-0.00069,0.00058,-0.00058,0.00049,-0.00049
4.1,4.05,4.15,0.01075,0.00069,-0.00069,0.00043,-0.00043,0.00041,-0.00041
4.2,4.15,4.25,0.00975,0.00059,-0.00059,0.0001,-0.0001,0.00041,-0.00041
4.3,4.25,4.35,0.00833,0.00062,-0.00062,0.00067,-0.00067,0.00031,-0.00031
4.4,4.35,4.45,0.00663,0.00046,-0.00046,0.00014,-0.00014,0.0003,-0.0003
4.5,4.45,4.55,0.00706,0.00052,-0.00052,0.00031,-0.00031,0.00024,-0.00024
4.6,4.55,4.65,0.00713,0.00052,-0.00052,0.00022,-0.00022,0.00023,-0.00023
4.7,4.65,4.75,0.00677,0.00048,-0.00048,0.00065,-0.00065,0.0002,-0.0002
4.8,4.75,4.85,0.00418,0.00035,-0.00035,0.00053,-0.00053,0.00027,-0.00027
4.9,4.85,4.95,0.00459,0.00039,-0.00039,6e-05,-6e-05,0.00031,-0.00031
5.0,4.95,5.05,0.00556,0.00053,-0.00053,0.00029,-0.00029,0.00035,-0.00035
5.1,5.05,5.15,0.00491,0.00043,-0.00043,0.0001,-0.0001,0.00029,-0.00029
5.2,5.15,5.25,0.00364,0.00027,-0.00027,5e-05,-5e-05,0.00024,-0.00024
5.3,5.25,5.35,0.00398,0.00041,-0.00041,0.00027,-0.00027,0.00025,-0.00025
5.4,5.35,5.45,0.0033,0.0003,-0.0003,0.0003,-0.0003,0.0003,-0.0003

