#: table_doi: 10.17182/hepdata.90831.v1/t206
#: name: table no 206
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{t}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,low thrust(T<0.75),toward region,$0GeV<p_{T}^{Z}<10GeV$

#: data_file: table_no_206.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
4.2,4.15,4.25,0.00565,0.00015,-0.00015,0.00018,-0.00018,6e-05,-6e-05
4.3,4.25,4.35,0.00536,0.00015,-0.00015,0.00013,-0.00013,6e-05,-6e-05
4.4,4.35,4.45,0.00468,0.00014,-0.00014,7e-05,-7e-05,5e-05,-5e-05
4.5,4.45,4.55,0.00408,0.00013,-0.00013,7e-05,-7e-05,6e-05,-6e-05
4.6,4.55,4.65,0.00369,0.00012,-0.00012,6e-05,-6e-05,6e-05,-6e-05
4.7,4.65,4.75,0.00359,0.00011,-0.00011,0.00011,-0.00011,7e-05,-7e-05
4.8,4.75,4.85,0.00339,0.00011,-0.00011,9e-05,-9e-05,7e-05,-7e-05
4.9,4.85,4.95,0.00273,9.8e-05,-9.8e-05,5e-05,-5e-05,6e-05,-6e-05
5.0,4.95,5.05,0.00237,8.4e-05,-8.4e-05,7e-05,-7e-05,5e-05,-5e-05
5.1,5.05,5.15,0.00223,8.2e-05,-8.2e-05,4e-05,-4e-05,5e-05,-5e-05
5.2,5.15,5.25,0.00208,8.6e-05,-8.6e-05,7e-05,-7e-05,4e-05,-4e-05
5.3,5.25,5.35,0.00192,8.4e-05,-8.4e-05,5e-05,-5e-05,4e-05,-4e-05
5.4,5.35,5.45,0.00177,7.5e-05,-7.5e-05,5e-05,-5e-05,4e-05,-4e-05

