#: table_doi: 10.17182/hepdata.90831.v1/t70
#: name: table no 70
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{t}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,transmax region,$0GeV<p_{T}^{Z}<10GeV$

#: data_file: table_no_70.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
2.7,2.65,2.75,0.0492,0.0005,-0.0005,0.0013,-0.0013,0.0004,-0.0004
2.8,2.75,2.85,0.04443,0.00049,-0.00049,0.00115,-0.00115,0.00031,-0.00031
2.9000000000000004,2.85,2.95,0.03881,0.00044,-0.00044,0.00105,-0.00105,0.00028,-0.00028
3.0,2.95,3.05,0.03368,0.00041,-0.00041,0.00096,-0.00096,0.00027,-0.00027
3.0999999999999996,3.05,3.15,0.02979,0.00039,-0.00039,0.00089,-0.00089,0.00025,-0.00025
3.2,3.15,3.25,0.02635,0.00033,-0.00033,0.00079,-0.00079,0.00022,-0.00022
3.3,3.25,3.35,0.02402,0.00033,-0.00033,0.00073,-0.00073,0.0002,-0.0002
3.4000000000000004,3.35,3.45,0.0209,0.0003,-0.0003,0.0007,-0.0007,0.0002,-0.0002
3.5,3.45,3.55,0.01821,0.00028,-0.00028,0.00064,-0.00064,0.00015,-0.00015
3.5999999999999996,3.55,3.65,0.01729,0.00027,-0.00027,0.00058,-0.00058,0.00015,-0.00015
3.7,3.65,3.75,0.01558,0.00027,-0.00027,0.00052,-0.00052,0.00014,-0.00014
3.8,3.75,3.85,0.0134,0.00023,-0.00023,0.00048,-0.00048,0.00013,-0.00013
3.9000000000000004,3.85,3.95,0.01187,0.00022,-0.00022,0.00044,-0.00044,0.00012,-0.00012
4.0,3.95,4.05,0.01086,0.00022,-0.00022,0.00039,-0.00039,0.00011,-0.00011
4.1,4.05,4.15,0.01034,0.00019,-0.00019,0.00038,-0.00038,0.00011,-0.00011
4.2,4.15,4.25,0.00897,0.00019,-0.00019,0.00037,-0.00037,0.00011,-0.00011
4.3,4.25,4.35,0.00771,0.00017,-0.00017,0.00036,-0.00036,0.00011,-0.00011
4.4,4.35,4.45,0.00749,0.00017,-0.00017,0.0003,-0.0003,0.0001,-0.0001
4.5,4.45,4.55,0.00704,0.00016,-0.00016,0.00026,-0.00026,8e-05,-8e-05
4.6,4.55,4.65,0.00588,0.00015,-0.00015,0.00025,-0.00025,6e-05,-6e-05
4.7,4.65,4.75,0.0055,0.00014,-0.00014,0.00024,-0.00024,7e-05,-7e-05
4.8,4.75,4.85,0.00526,0.00014,-0.00014,0.00022,-0.00022,8e-05,-8e-05
4.9,4.85,4.95,0.00485,0.00013,-0.00013,0.0002,-0.0002,0.00011,-0.00011
5.0,4.95,5.05,0.00423,0.00012,-0.00012,0.00018,-0.00018,0.00011,-0.00011
5.1,5.05,5.15,0.00385,0.00012,-0.00012,0.00018,-0.00018,8e-05,-8e-05
5.2,5.15,5.25,0.00348,0.00011,-0.00011,0.00017,-0.00017,6e-05,-6e-05
5.3,5.25,5.35,0.0033,0.0001,-0.0001,0.0002,-0.0002,0.0001,-0.0001
5.4,5.35,5.45,0.0032,0.0001,-0.0001,0.0001,-0.0001,0.0001,-0.0001

