#: table_doi: 10.17182/hepdata.90831.v1/t232
#: name: table no 232
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{t}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,low thrust(T<0.75),transmax region,$20GeV<p_{T}^{Z}<40GeV$

#: data_file: table_no_232.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
2.3,2.25,2.35,0.1025,0.0015,-0.0015,0.0009,-0.0009,0.0007,-0.0007
2.4000000000000004,2.35,2.45,0.087,0.0013,-0.0013,0.0014,-0.0014,0.0005,-0.0005
2.5,2.45,2.55,0.0795,0.0013,-0.0013,0.0015,-0.0015,0.0005,-0.0005
2.5999999999999996,2.55,2.65,0.0687,0.0012,-0.0012,0.0014,-0.0014,0.0005,-0.0005
2.7,2.65,2.75,0.0626,0.0011,-0.0011,0.0011,-0.0011,0.0004,-0.0004
2.8,2.75,2.85,0.054,0.00098,-0.00098,0.00285,-0.00285,0.00049,-0.00049
2.9000000000000004,2.85,2.95,0.05112,0.00099,-0.00099,0.00049,-0.00049,0.00051,-0.00051
3.0,2.95,3.05,0.0453,0.0009,-0.0009,0.0004,-0.0004,0.0005,-0.0005
3.0999999999999996,3.05,3.15,0.03976,0.00085,-0.00085,0.00059,-0.00059,0.00032,-0.00032
3.2,3.15,3.25,0.03442,0.00077,-0.00077,0.00154,-0.00154,0.00025,-0.00025
3.3,3.25,3.35,0.03205,0.00076,-0.00076,0.00077,-0.00077,0.00025,-0.00025
3.4000000000000004,3.35,3.45,0.02806,0.00066,-0.00066,0.00057,-0.00057,0.00026,-0.00026
3.5,3.45,3.55,0.02582,0.00068,-0.00068,0.00052,-0.00052,0.00033,-0.00033
3.5999999999999996,3.55,3.65,0.02392,0.00063,-0.00063,0.00026,-0.00026,0.00032,-0.00032
3.7,3.65,3.75,0.02091,0.00058,-0.00058,0.00111,-0.00111,0.00048,-0.00048
3.8,3.75,3.85,0.01978,0.00054,-0.00054,0.00144,-0.00144,0.00049,-0.00049
3.9000000000000004,3.85,3.95,0.01838,0.00055,-0.00055,0.00045,-0.00045,0.00055,-0.00055
4.0,3.95,4.05,0.01663,0.00047,-0.00047,0.0002,-0.0002,0.0004,-0.0004
4.1,4.05,4.15,0.01509,0.00045,-0.00045,0.00047,-0.00047,0.00033,-0.00033
4.2,4.15,4.25,0.01457,0.00047,-0.00047,0.00039,-0.00039,0.00027,-0.00027
4.3,4.25,4.35,0.01259,0.00042,-0.00042,0.00024,-0.00024,0.00025,-0.00025
4.4,4.35,4.45,0.01169,0.00043,-0.00043,0.0006,-0.0006,0.0002,-0.0002
4.5,4.45,4.55,0.00993,0.00036,-0.00036,0.00069,-0.00069,0.00017,-0.00017
4.6,4.55,4.65,0.01008,0.00036,-0.00036,0.00044,-0.00044,0.00015,-0.00015
4.7,4.65,4.75,0.00916,0.00037,-0.00037,0.00044,-0.00044,0.00015,-0.00015
4.8,4.75,4.85,0.00847,0.00035,-0.00035,0.0001,-0.0001,0.00015,-0.00015
4.9,4.85,4.95,0.0078,0.0003,-0.0003,0.0003,-0.0003,0.0002,-0.0002
5.0,4.95,5.05,0.0077,0.0003,-0.0003,0.0004,-0.0004,0.0002,-0.0002
5.1,5.05,5.15,0.00694,0.00028,-0.00028,0.00028,-0.00028,0.00021,-0.00021
5.2,5.15,5.25,0.00586,0.00026,-0.00026,0.00034,-0.00034,0.0002,-0.0002
5.3,5.25,5.35,0.00555,0.00029,-0.00029,0.0001,-0.0001,0.00015,-0.00015
5.4,5.35,5.45,0.00536,0.00025,-0.00025,0.0002,-0.0002,0.00011,-0.00011

