#: table_doi: 10.17182/hepdata.90831.v1/t76
#: name: table no 76
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{t}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,transmax region,$120GeV<p_{T}^{Z}<200GeV$

#: data_file: table_no_76.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
2.7,2.65,2.75,0.0822,0.0035,-0.0035,0.0019,-0.0019,0.001,-0.001
2.8,2.75,2.85,0.0737,0.0033,-0.0033,0.0021,-0.0021,0.0011,-0.0011
2.9000000000000004,2.85,2.95,0.07,0.003,-0.003,0.002,-0.002,0.001,-0.001
3.0,2.95,3.05,0.062,0.003,-0.003,0.002,-0.002,0.002,-0.002
3.0999999999999996,3.05,3.15,0.06,0.003,-0.003,0.001,-0.001,0.002,-0.002
3.2,3.15,3.25,0.0519,0.0027,-0.0027,0.0015,-0.0015,0.0014,-0.0014
3.3,3.25,3.35,0.0479,0.0025,-0.0025,0.0016,-0.0016,0.0012,-0.0012
3.4000000000000004,3.35,3.45,0.0476,0.0025,-0.0025,0.0013,-0.0013,0.0012,-0.0012
3.5,3.45,3.55,0.0406,0.0023,-0.0023,0.0013,-0.0013,0.0014,-0.0014
3.5999999999999996,3.55,3.65,0.0398,0.0021,-0.0021,0.0014,-0.0014,0.0015,-0.0015
3.7,3.65,3.75,0.039,0.002,-0.002,0.001,-0.001,0.001,-0.001
3.8,3.75,3.85,0.0368,0.0021,-0.0021,0.0012,-0.0012,0.0012,-0.0012
3.9000000000000004,3.85,3.95,0.0342,0.0018,-0.0018,0.0014,-0.0014,0.0011,-0.0011
4.0,3.95,4.05,0.0294,0.0018,-0.0018,0.0014,-0.0014,0.0011,-0.0011
4.1,4.05,4.15,0.0284,0.0017,-0.0017,0.0011,-0.0011,0.0011,-0.0011
4.2,4.15,4.25,0.0279,0.0016,-0.0016,0.0008,-0.0008,0.001,-0.001
4.3,4.25,4.35,0.0244,0.0017,-0.0017,0.0009,-0.0009,0.0008,-0.0008
4.4,4.35,4.45,0.0221,0.0014,-0.0014,0.0011,-0.0011,0.0008,-0.0008
4.5,4.45,4.55,0.0237,0.0016,-0.0016,0.001,-0.001,0.0008,-0.0008
4.6,4.55,4.65,0.0262,0.0016,-0.0016,0.0008,-0.0008,0.0008,-0.0008
4.7,4.65,4.75,0.0218,0.0015,-0.0015,0.0009,-0.0009,0.0008,-0.0008
4.8,4.75,4.85,0.0199,0.0016,-0.0016,0.0007,-0.0007,0.0009,-0.0009
4.9,4.85,4.95,0.0234,0.0016,-0.0016,0.0006,-0.0006,0.0009,-0.0009
5.0,4.95,5.05,0.0219,0.0015,-0.0015,0.0007,-0.0007,0.0008,-0.0008
5.1,5.05,5.15,0.0186,0.0014,-0.0014,0.0007,-0.0007,0.0008,-0.0008
5.2,5.15,5.25,0.0186,0.0014,-0.0014,0.0008,-0.0008,0.0007,-0.0007
5.3,5.25,5.35,0.0163,0.0014,-0.0014,0.0007,-0.0007,0.0006,-0.0006
5.4,5.35,5.45,0.012,0.001,-0.001,0.001,-0.001,0.001,-0.001

