#: table_doi: 10.17182/hepdata.90831.v1/t238
#: name: table no 238
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{t}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,low thrust(T<0.75),away region,$0GeV<p_{T}^{Z}<10GeV$

#: data_file: table_no_238.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
3.2,3.15,3.25,0.02254,0.00029,-0.00029,0.0002,-0.0002,0.0001,-0.0001
3.3,3.25,3.35,0.01962,0.00028,-0.00028,0.00026,-0.00026,0.0001,-0.0001
3.4000000000000004,3.35,3.45,0.01771,0.00027,-0.00027,0.00025,-0.00025,0.0001,-0.0001
3.5,3.45,3.55,0.01498,0.00025,-0.00025,0.00016,-0.00016,0.00012,-0.00012
3.5999999999999996,3.55,3.65,0.01414,0.00023,-0.00023,0.00014,-0.00014,0.00011,-0.00011
3.7,3.65,3.75,0.01191,0.00022,-0.00022,0.00021,-0.00021,0.00011,-0.00011
3.8,3.75,3.85,0.0106,0.0002,-0.0002,0.0001,-0.0001,0.0001,-0.0001
3.9000000000000004,3.85,3.95,0.00937,0.00019,-0.00019,9e-05,-9e-05,0.00011,-0.00011
4.0,3.95,4.05,0.00865,0.00019,-0.00019,9e-05,-9e-05,0.0001,-0.0001
4.1,4.05,4.15,0.00763,0.00016,-0.00016,7e-05,-7e-05,9e-05,-9e-05
4.2,4.15,4.25,0.00711,0.00017,-0.00017,6e-05,-6e-05,7e-05,-7e-05
4.3,4.25,4.35,0.0059,0.00014,-0.00014,7e-05,-7e-05,6e-05,-6e-05
4.4,4.35,4.45,0.00578,0.00014,-0.00014,0.0001,-0.0001,5e-05,-5e-05
4.5,4.45,4.55,0.00537,0.00014,-0.00014,5e-05,-5e-05,5e-05,-5e-05
4.6,4.55,4.65,0.00464,0.00012,-0.00012,9e-05,-9e-05,7e-05,-7e-05
4.7,4.65,4.75,0.00413,0.00011,-0.00011,7e-05,-7e-05,7e-05,-7e-05
4.8,4.75,4.85,0.00356,0.00012,-0.00012,6e-05,-6e-05,7e-05,-7e-05
4.9,4.85,4.95,0.00342,9.8e-05,-9.8e-05,0.00015,-0.00015,6e-05,-6e-05
5.0,4.95,5.05,0.00313,8.9e-05,-8.9e-05,9e-05,-9e-05,7e-05,-7e-05
5.1,5.05,5.15,0.00277,9.4e-05,-9.4e-05,7e-05,-7e-05,7e-05,-7e-05
5.2,5.15,5.25,0.00239,8.3e-05,-8.3e-05,5e-05,-5e-05,5e-05,-5e-05
5.3,5.25,5.35,0.00248,9.5e-05,-9.5e-05,3e-05,-3e-05,4e-05,-4e-05
5.4,5.35,5.45,0.00211,7.9e-05,-7.9e-05,7e-05,-7e-05,4e-05,-4e-05

