#: table_doi: 10.17182/hepdata.90831.v1/t210
#: name: table no 210
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{t}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,low thrust(T<0.75),toward region,$60GeV<p_{T}^{Z}<80GeV$

#: data_file: table_no_210.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
2.3,2.25,2.35,0.0847,0.0035,-0.0035,0.0029,-0.0029,0.001,-0.001
2.4000000000000004,2.35,2.45,0.0817,0.0036,-0.0036,0.0033,-0.0033,0.0011,-0.0011
2.5,2.45,2.55,0.063,0.0032,-0.0032,0.0024,-0.0024,0.0011,-0.0011
2.5999999999999996,2.55,2.65,0.052,0.0029,-0.0029,0.0021,-0.0021,0.0013,-0.0013
2.7,2.65,2.75,0.0436,0.0025,-0.0025,0.0013,-0.0013,0.0012,-0.0012
2.8,2.75,2.85,0.0497,0.0028,-0.0028,0.0018,-0.0018,0.0014,-0.0014
2.9000000000000004,2.85,2.95,0.0413,0.0026,-0.0026,0.0019,-0.0019,0.0013,-0.0013
3.0,2.95,3.05,0.0339,0.0022,-0.0022,0.0009,-0.0009,0.0012,-0.0012
3.0999999999999996,3.05,3.15,0.0307,0.0019,-0.0019,0.0016,-0.0016,0.001,-0.001
3.2,3.15,3.25,0.0312,0.0022,-0.0022,0.0006,-0.0006,0.001,-0.001
3.3,3.25,3.35,0.0268,0.0017,-0.0017,0.0016,-0.0016,0.0008,-0.0008
3.4000000000000004,3.35,3.45,0.0257,0.0019,-0.0019,0.0006,-0.0006,0.001,-0.001
3.5,3.45,3.55,0.0148,0.0013,-0.0013,0.0005,-0.0005,0.0012,-0.0012
3.5999999999999996,3.55,3.65,0.0199,0.0016,-0.0016,0.0007,-0.0007,0.0012,-0.0012
3.7,3.65,3.75,0.0187,0.0015,-0.0015,0.0011,-0.0011,0.0009,-0.0009
3.8,3.75,3.85,0.0132,0.0012,-0.0012,0.0011,-0.0011,0.0007,-0.0007
3.9000000000000004,3.85,3.95,0.0129,0.0012,-0.0012,0.0011,-0.0011,0.0008,-0.0008
4.0,3.95,4.05,0.0126,0.0013,-0.0013,0.0013,-0.0013,0.0011,-0.0011
4.1,4.05,4.15,0.0128,0.0013,-0.0013,0.0008,-0.0008,0.0011,-0.0011
4.2,4.15,4.25,0.0121,0.0014,-0.0014,0.0009,-0.0009,0.0011,-0.0011
4.3,4.25,4.35,0.009,0.001,-0.001,0.001,-0.001,0.001,-0.001
4.4,4.35,4.45,0.0101,0.0009,-0.0009,0.0007,-0.0007,0.0006,-0.0006
4.5,4.45,4.55,0.00892,0.00095,-0.00095,0.00053,-0.00053,0.00054,-0.00054
4.6,4.55,4.65,0.00648,0.00068,-0.00068,0.00021,-0.00021,0.00051,-0.00051
4.7,4.65,4.75,0.00645,0.00095,-0.00095,0.00045,-0.00045,0.00039,-0.00039
4.8,4.75,4.85,0.00497,0.00065,-0.00065,0.00017,-0.00017,0.00037,-0.00037
4.9,4.85,4.95,0.00363,0.00051,-0.00051,0.00018,-0.00018,0.00045,-0.00045
5.0,4.95,5.05,0.00579,0.00057,-0.00057,0.00082,-0.00082,0.0006,-0.0006
5.1,5.05,5.15,0.008,0.001,-0.001,0,0,0.001,-0.001
5.2,5.15,5.25,0.0055,0.0008,-0.0008,0.0001,-0.0001,0.0005,-0.0005
5.3,5.25,5.35,0.00456,0.00075,-0.00075,0.00017,-0.00017,0.00049,-0.00049
5.4,5.35,5.45,0.0038,0.00073,-0.00073,0.00045,-0.00045,0.00042,-0.00042

