#: table_doi: 10.17182/hepdata.90831.v1/t60
#: name: table no 60
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{t}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,transverse region,$120GeV<p_{T}^{Z}<200GeV$

#: data_file: table_no_60.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
3.9000000000000004,3.85,3.95,0.0283,0.0013,-0.0013,0.001,-0.001,0.0009,-0.0009
4.0,3.95,4.05,0.0242,0.0013,-0.0013,0.0009,-0.0009,0.0009,-0.0009
4.1,4.05,4.15,0.0224,0.0011,-0.0011,0.0008,-0.0008,0.0009,-0.0009
4.2,4.15,4.25,0.0221,0.0012,-0.0012,0.0006,-0.0006,0.0008,-0.0008
4.3,4.25,4.35,0.0202,0.0012,-0.0012,0.0006,-0.0006,0.0007,-0.0007
4.4,4.35,4.45,0.0173,0.0011,-0.0011,0.0008,-0.0008,0.0007,-0.0007
4.5,4.45,4.55,0.0189,0.0011,-0.0011,0.0007,-0.0007,0.0007,-0.0007
4.6,4.55,4.65,0.0201,0.0012,-0.0012,0.0006,-0.0006,0.0007,-0.0007
4.7,4.65,4.75,0.0163,0.0011,-0.0011,0.0007,-0.0007,0.0007,-0.0007
4.8,4.75,4.85,0.015,0.001,-0.001,0.001,-0.001,0.001,-0.001
4.9,4.85,4.95,0.0174,0.0011,-0.0011,0.0005,-0.0005,0.0006,-0.0006
5.0,4.95,5.05,0.01542,0.00097,-0.00097,0.00046,-0.00046,0.00053,-0.00053
5.1,5.05,5.15,0.01492,0.00085,-0.00085,0.0005,-0.0005,0.00049,-0.00049
5.2,5.15,5.25,0.01459,0.00096,-0.00096,0.00058,-0.00058,0.00048,-0.00048
5.3,5.25,5.35,0.014,0.001,-0.001,0,0,0,0
5.4,5.35,5.45,0.00969,0.00079,-0.00079,0.00039,-0.00039,0.0004,-0.0004

