#: table_doi: 10.17182/hepdata.90831.v1/t59
#: name: table no 59
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{t}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,transverse region,$80GeV<p_{T}^{Z}<120GeV$

#: data_file: table_no_59.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
3.3,3.25,3.35,0.0376,0.0012,-0.0012,0.0014,-0.0014,0.0005,-0.0005
3.4000000000000004,3.35,3.45,0.0382,0.0012,-0.0012,0.0014,-0.0014,0.0005,-0.0005
3.5,3.45,3.55,0.0327,0.0011,-0.0011,0.0014,-0.0014,0.0004,-0.0004
3.5999999999999996,3.55,3.65,0.029,0.001,-0.001,0.001,-0.001,0,0
3.7,3.65,3.75,0.0315,0.0011,-0.0011,0.0013,-0.0013,0.0006,-0.0006
3.8,3.75,3.85,0.0246,0.00099,-0.00099,0.0012,-0.0012,0.00065,-0.00065
3.9000000000000004,3.85,3.95,0.02175,0.00084,-0.00084,0.00124,-0.00124,0.00067,-0.00067
4.0,3.95,4.05,0.02165,0.00087,-0.00087,0.00122,-0.00122,0.00054,-0.00054
4.1,4.05,4.15,0.02104,0.00079,-0.00079,0.00111,-0.00111,0.00047,-0.00047
4.2,4.15,4.25,0.02155,0.00085,-0.00085,0.0011,-0.0011,0.00044,-0.00044
4.3,4.25,4.35,0.01748,0.00072,-0.00072,0.00116,-0.00116,0.00042,-0.00042
4.4,4.35,4.45,0.01627,0.00071,-0.00071,0.00099,-0.00099,0.00037,-0.00037
4.5,4.45,4.55,0.01874,0.00076,-0.00076,0.00091,-0.00091,0.00032,-0.00032
4.6,4.55,4.65,0.0161,0.0007,-0.0007,0.001,-0.001,0.0003,-0.0003
4.7,4.65,4.75,0.0135,0.00062,-0.00062,0.00108,-0.00108,0.00034,-0.00034
4.8,4.75,4.85,0.01334,0.00061,-0.00061,0.00088,-0.00088,0.00036,-0.00036
4.9,4.85,4.95,0.01393,0.00061,-0.00061,0.00082,-0.00082,0.00038,-0.00038
5.0,4.95,5.05,0.01325,0.00061,-0.00061,0.00088,-0.00088,0.00033,-0.00033
5.1,5.05,5.15,0.01291,0.00069,-0.00069,0.00086,-0.00086,0.00031,-0.00031
5.2,5.15,5.25,0.012,0.00059,-0.00059,0.00079,-0.00079,0.00029,-0.00029
5.3,5.25,5.35,0.01073,0.00056,-0.00056,0.00074,-0.00074,0.0003,-0.0003
5.4,5.35,5.45,0.01128,0.00056,-0.00056,0.00078,-0.00078,0.00029,-0.00029

