#: table_doi: 10.17182/hepdata.90831.v1/t56
#: name: table no 56
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{t}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,transverse region,$20GeV<p_{T}^{Z}<40GeV$

#: data_file: table_no_56.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
2.7,2.65,2.75,0.0523,0.0006,-0.0006,0.0018,-0.0018,0.0003,-0.0003
2.8,2.75,2.85,0.04505,0.00053,-0.00053,0.00166,-0.00166,0.00028,-0.00028
2.9000000000000004,2.85,2.95,0.04239,0.00051,-0.00051,0.00153,-0.00153,0.00026,-0.00026
3.0,2.95,3.05,0.03822,0.00049,-0.00049,0.00142,-0.00142,0.00023,-0.00023
3.0999999999999996,3.05,3.15,0.03355,0.00045,-0.00045,0.00134,-0.00134,0.00021,-0.00021
3.2,3.15,3.25,0.0299,0.00039,-0.00039,0.0013,-0.0013,0.00018,-0.00018
3.3,3.25,3.35,0.02784,0.00038,-0.00038,0.00121,-0.00121,0.00018,-0.00018
3.4000000000000004,3.35,3.45,0.02404,0.00036,-0.00036,0.00114,-0.00114,0.00018,-0.00018
3.5,3.45,3.55,0.02254,0.00035,-0.00035,0.00107,-0.00107,0.00018,-0.00018
3.5999999999999996,3.55,3.65,0.0207,0.00033,-0.00033,0.001,-0.001,0.00016,-0.00016
3.7,3.65,3.75,0.01803,0.00029,-0.00029,0.00094,-0.00094,0.00014,-0.00014
3.8,3.75,3.85,0.01667,0.00028,-0.00028,0.00088,-0.00088,0.00014,-0.00014
3.9000000000000004,3.85,3.95,0.0157,0.00027,-0.00027,0.00084,-0.00084,0.00014,-0.00014
4.0,3.95,4.05,0.01432,0.00026,-0.00026,0.00077,-0.00077,0.00016,-0.00016
4.1,4.05,4.15,0.01364,0.00025,-0.00025,0.00072,-0.00072,0.00016,-0.00016
4.2,4.15,4.25,0.01242,0.00024,-0.00024,0.00067,-0.00067,0.00015,-0.00015
4.3,4.25,4.35,0.01107,0.00021,-0.00021,0.00065,-0.00065,0.00013,-0.00013
4.4,4.35,4.45,0.01072,0.00022,-0.00022,0.00063,-0.00063,0.00012,-0.00012
4.5,4.45,4.55,0.0098,0.0002,-0.0002,0.0006,-0.0006,0.0001,-0.0001
4.6,4.55,4.65,0.00899,0.00018,-0.00018,0.00055,-0.00055,8e-05,-8e-05
4.7,4.65,4.75,0.00834,0.00018,-0.00018,0.00053,-0.00053,8e-05,-8e-05
4.8,4.75,4.85,0.00792,0.00019,-0.00019,0.0005,-0.0005,0.0001,-0.0001
4.9,4.85,4.95,0.00727,0.00016,-0.00016,0.00047,-0.00047,0.00011,-0.00011
5.0,4.95,5.05,0.0068,0.00017,-0.00017,0.00045,-0.00045,0.00011,-0.00011
5.1,5.05,5.15,0.00635,0.00016,-0.00016,0.00043,-0.00043,0.00011,-0.00011
5.2,5.15,5.25,0.00586,0.00016,-0.00016,0.00041,-0.00041,0.00012,-0.00012
5.3,5.25,5.35,0.00561,0.00015,-0.00015,0.0004,-0.0004,0.00013,-0.00013
5.4,5.35,5.45,0.00546,0.00014,-0.00014,0.00039,-0.00039,0.00014,-0.00014

